time,x_bias=-4.471635,y_bias=-9.585345000000002,z_bias=-0.47704125000000003
1616000085.0919392,-3.4358189422264447,-9.319603254661189,0.21770805992103548
1616000085.1514087,-3.44433575280418,-9.322307222114578,0.21045597932182514
1616000085.211688,-3.456967395276138,-9.322096649893432,0.2028389195286069
1616000085.4834924,-3.477686244110143,-9.321167301560553,0.18949942502998762
1616000232.297394,0.012710250000000003,-0.15116850000000004,-0.0042805000000000005
1616000232.3579807,0.012000636614750003,-0.3446460993815001,-0.014703721119500001
1616000232.5239632,-0.06323038429334468,-0.5611287930837702,-0.026928597148529732
1616000232.8975306,-0.36178652518484955,-1.1590840258737423,-0.061224439906007434
1616000233.1146905,-0.5646692249936877,-1.565270871434213,-0.08378937452281357
1616000233.3298159,-0.6039975327437508,-1.6504181627198709,-0.08653898077758543
1616000234.661509,-1.5226373030501077,-3.533471625495604,-0.18396645070605935
1616000234.7203822,-1.5814905707194107,-3.6534689151482413,-0.18970301833700876
1616000234.9879947,-1.6703661180284735,-3.8251646623994233,-0.19929772648938127
1616000235.2577233,-1.8381588496192833,-4.15726965059234,-0.2158758829502623
1616000235.8988671,-2.1900682660879713,-4.868485012055713,-0.25132247518564876
1616000236.1152766,-2.278600149506724,-5.050500645850519,-0.26320330773665823
1616000236.2256966,-2.31936825653154,-5.139642307998094,-0.2673726869126987
1616000236.7153914,-2.42537686365703,-5.361184981633008,-0.2798670432110044
1616000236.774764,-2.464533114070255,-5.439664025498511,-0.28466731405110546
1616000236.835376,-2.5029906551002568,-5.523835961391091,-0.28935630950148844
1616000236.8939276,-2.524248248549254,-5.563622601777181,-0.29005024640647353
1616000237.060505,-2.560114833403124,-5.6424367620018145,-0.2948106215029847
1616000237.5369604,-2.6761232151903993,-5.870888336300168,-0.3082015599042929
1616000237.8621922,-2.7930905484833035,-6.12785461053551,-0.32124782428082904
1616000238.5149271,-2.9908937493856347,-6.514267834358768,-0.3430243958394761
1616000238.779328,-3.04906366030628,-6.635743631856374,-0.34864765535106135
1616000239.0984418,-3.1108678087887074,-6.747332465419142,-0.3554536501010847
1616000239.4681013,-3.1885158091584938,-6.90889068107843,-0.36429286805099625
1616000239.5183575,-3.2016056510669086,-6.9392892742676455,-0.3661624393704863
1616000239.6341608,-3.2152645945562397,-6.9646588815249695,-0.36748831497678147
1616000239.8482811,-3.2531471845833253,-7.038975710584796,-0.3748590495336561
1616000240.5423367,-3.368866400938333,-7.284481819151953,-0.387693915121598
1616000240.759082,-3.4011681887140632,-7.35372369214132,-0.3892632693985714
1616000240.816979,-3.432280307341067,-7.417236707261031,-0.39382499228416445
1616000240.9274192,-3.4424075042676563,-7.44036434018842,-0.3953117423613228
1616000241.4122915,-3.525930415234075,-7.62886103978807,-0.4086969475108959
1616000241.469328,-3.534946111081734,-7.652759929390189,-0.40907247803578695
1616000241.687448,-3.576180597640929,-7.746372281578122,-0.41902535858246975
1616000241.7984788,-3.610847938333292,-7.82084826449604,-0.4196865629681397
1616000241.8558786,-3.621026958949959,-7.8394147818510795,-0.4205646973384583
1616000241.913272,-3.6290041893604594,-7.860333134032569,-0.4209965503650737
1616000242.0758424,-3.6444567559921865,-7.898745254665321,-0.42142121901280877
1616000242.1856828,-3.672202087132463,-7.9466311356065065,-0.4242499261369093
1616000242.2425191,-3.6834300662611383,-7.9582523242504415,-0.4259574268755402
1616000242.4084268,-3.6991925579425415,-7.993508352997858,-0.427503124080717
1616000242.7791204,-3.734478528350611,-8.067527307529499,-0.43542327979917694
1616000242.8369308,-3.7432462430671047,-8.081264534454204,-0.43518154700118516
1616000242.8947933,-3.7507887806364337,-8.094164389109663,-0.4372172315311733
1616000243.4226856,-3.8170969614687222,-8.24129590344298,-0.44639827067420523
1616000244.0562997,-3.8903265752302483,-8.376213083732406,-0.4562611052929013
1616000244.1139412,-3.893423309477946,-8.384325952895082,-0.4579109942399723
1616000244.1730604,-3.9060464356193347,-8.40482674143247,-0.45916119045459686
1616000244.7610745,-3.957865730234814,-8.505283214068246,-0.4670634718933233
1616000245.184893,-3.9819663423263805,-8.554055189771393,-0.4693434523099238
1616000245.8230093,-4.03617847754885,-8.639628374528085,-0.47360950224100584
1616000246.1423485,-4.0579221506813,-8.675608386966964,-0.4741443941507963
1616000246.5738137,-4.101431984057348,-8.759974138337306,-0.48095171032326933
1616000246.630103,-4.105567664216775,-8.768274396953933,-0.48130469322003666
1616000246.897134,-4.122292804982201,-8.816085491239473,-0.48370659734862265
1616000246.9540973,-4.1322405513814235,-8.84136613481417,-0.4855463927007712
1616000248.0588071,-4.192110505665285,-8.963126275363546,-0.4907573160565237
1616000248.1165237,-4.194901900608633,-8.96843251260991,-0.4896997428959584
1616000248.1739635,-4.201963102786522,-8.980973205608972,-0.4904800930123288
1616000248.2309005,-4.204568471758656,-8.983650973552882,-0.49240029208220554
1616000248.5027297,-4.212727389828952,-9.001625417237388,-0.49329143100707196
1616000248.6600893,-4.224464055749905,-9.01929363967532,-0.49480773238008363
1616000249.0309696,-4.237060844678656,-9.048257640393173,-0.49691347170914363
1616000250.2357788,-4.288813013671525,-9.151804445360558,-0.5002156692228611
1616000250.2931352,-4.292797884699461,-9.153388036897882,-0.5006135024053262
1616000250.5111125,-4.305962209603705,-9.16145012831933,-0.50290433331693
1616000250.7803278,-4.3160766932087915,-9.178263582106137,-0.5062299797634936
1616000251.5172012,-4.332753715440876,-9.217362964501644,-0.5086764253323476
1616000252.1010456,-4.357023220357777,-9.253450069781938,-0.5057553387323093
1616000252.1604958,-4.360758458272657,-9.254636663393276,-0.5074455574915363
1616000252.374573,-4.3622052663035005,-9.268497121103833,-0.5061504244884801
1616000252.6507711,-4.365937128637131,-9.27928559722883,-0.5045662687609402
1616000252.8056123,-4.370039229777252,-9.283552563843976,-0.5004544000125976
1616000252.85746,-4.372451337479479,-9.284517038205536,-0.4986873560124716
1616000253.019672,-4.375986305863637,-9.283814899145247,-0.5000028526278234
1616000253.1308074,-4.378283811593181,-9.285828962825734,-0.4998746066519244
1616000253.7666395,-4.397647744293578,-9.30517929528988,-0.5057647920900782
1616000253.8241546,-4.400833766850642,-9.306715002336981,-0.5058696441691775
1616000253.8821995,-4.4021571748903146,-9.311321623790477,-0.5047715882502108
1616000254.0963655,-4.4029187471099975,-9.314178448477046,-0.5030881336440317
1616000255.216681,-4.422530922539403,-9.338686714851503,-0.5012638734221679
1616000255.4361122,-4.424590531331692,-9.349871895952202,-0.4993744178921155
1616000256.0173342,-4.429722854973839,-9.373677885416301,-0.49938177702165504
1616000256.552945,-4.436572504101039,-9.376474872900435,-0.4959386701611638
1616000256.657384,-4.438820961269429,-9.378989772929716,-0.4951257406249566
1616000256.8760505,-4.447353952487278,-9.381825990482092,-0.49192041651762825
1616000256.9349663,-4.4481794838327815,-9.382656778271498,-0.4924159502289275
1616000257.0468934,-4.450259503733464,-9.388007541800057,-0.4929540340911781
1616000257.2661996,-4.449119525485221,-9.399258130324652,-0.4915744659873617
1616000257.9609003,-4.457236017265128,-9.408205530339998,-0.49357386894384886
1616000258.7127647,-4.4715042013886235,-9.44441757161028,-0.49362033020121376
1616000258.8220127,-4.47348189278099,-9.446193786935236,-0.49267416063020963
1616000258.8809881,-4.475173478114649,-9.445403280575226,-0.4940165698336685
1616000259.2544842,-4.481291864898259,-9.44972933746515,-0.49303979576909057
1616000259.3119128,-4.482928656786784,-9.447394098649594,-0.49279992883328566
1616000259.4764357,-4.484830646049044,-9.453069350135348,-0.49105053340303817
1616000259.6401753,-4.486624107370433,-9.462588522693306,-0.4908455218578302
1616000259.6997254,-4.488220366296729,-9.463687637466373,-0.4912745666392519
1616000259.8627243,-4.491703438184246,-9.476091361279545,-0.4900107682195144
1616000259.9203098,-4.4930739038024035,-9.47635544766675,-0.49001066053731923
1616000260.1881626,-4.489483261767186,-9.480303735271864,-0.48622764027766713
1616000260.6156173,-4.4946477366412765,-9.4823100361071,-0.48729745218964005
1616000261.035371,-4.494059080700518,-9.48745897088068,-0.4883627653823001
1616000261.4066777,-4.496533755466055,-9.48367855896125,-0.48769610295440147
1616000261.6728215,-4.5035326463156995,-9.483413661501496,-0.4879094334908918
1616000262.4637163,-4.508707927435218,-9.482195114540882,-0.4877174354276509
1616000262.6366825,-4.507720848160866,-9.481173163395473,-0.4869527610733744
1616000262.7978792,-4.506393953282465,-9.476894442443903,-0.4864954011280142
1616000262.9590628,-4.503611213612143,-9.47670311803927,-0.48718376764556676
1616000263.1223135,-4.501525799038587,-9.485485386347152,-0.48579080774222744
1616000263.4914954,-4.5023513162813416,-9.489245938637255,-0.48592369121147555
1616000264.2272027,-4.499776540256367,-9.494238307058293,-0.4859951887827627
1616000264.657433,-4.499035612105266,-9.493539089747832,-0.48589550952598576
1616000264.9736912,-4.496670107557904,-9.493364963104147,-0.48608081263173136
1616000265.513125,-4.498745243965155,-9.495741018333542,-0.48653980211909875
1616000265.5709438,-4.498716963610248,-9.488835272068703,-0.4886089100569287
1616000265.680772,-4.498427917324061,-9.48672280815299,-0.48708137806932783
1616000266.0039475,-4.501142558571137,-9.49411930634637,-0.4914485082523575
1616000266.0610337,-4.500979946655571,-9.498214832150078,-0.49090430793813555
1616000266.1705937,-4.502402570717125,-9.50084285699029,-0.4912415622101666
1616000266.5449028,-4.504624335009743,-9.502123818758244,-0.4931630437436971
1616000267.027443,-4.5001581811779525,-9.514505007501983,-0.492421894304427
1616000267.4541605,-4.5063577014230685,-9.520369979352814,-0.4903925572133147
1616000267.8816197,-4.500019565271336,-9.52203361529831,-0.4940040633089977
1616000267.9381423,-4.500256869618623,-9.520000779145327,-0.49492652267590775
1616000268.6917338,-4.505650374914749,-9.516826927225132,-0.49216660866317224
1616000268.805228,-4.508535506879406,-9.516885811909619,-0.49226328446926737
1616000268.9153583,-4.512495223789581,-9.518233625160091,-0.49140509765724566
1616000269.0255895,-4.512629068836168,-9.517841776019406,-0.49224863621386644
1616000269.2953084,-4.510980734112665,-9.521629851179854,-0.4894998782196784
1616000269.6171367,-4.510999269936742,-9.52234683133361,-0.48858603329367584
1616000269.9918473,-4.507782728953507,-9.524577339140434,-0.48779509298227086
1616000270.846568,-4.505042302416362,-9.514678312304836,-0.4850921058615141
1616000271.0108178,-4.5035014747422935,-9.51732068050107,-0.4841983489753212
1616000271.0689192,-4.500764920394922,-9.517340748959098,-0.48362342683071236
1616000271.818434,-4.498679472842538,-9.526439806607216,-0.4832381246350157
1616000272.2013628,-4.496185980989688,-9.53354766561845,-0.48555921856527734
1616000272.2591145,-4.497973284918313,-9.530312710151916,-0.48586956171467
1616000272.3170192,-4.49788105206913,-9.532659583050398,-0.4852108660975233
1616000272.426922,-4.494738344132954,-9.530329532347695,-0.4853079198621826
1616000272.4861143,-4.494503460691624,-9.527076237024218,-0.48544234066356073
1616000272.708622,-4.492563716823861,-9.526248544907437,-0.48684028808435587
1616000272.9273427,-4.492501823859066,-9.52290332386378,-0.4886417913514772
1616000273.3045952,-4.489993787564271,-9.52083042271889,-0.4886705697035828
1616000274.0011992,-4.493946642822864,-9.510723028928371,-0.4840264279803302
1616000274.2749574,-4.495066621623375,-9.519043532506222,-0.4875536129910799
1616000274.880631,-4.493574827739193,-9.518093599910289,-0.4879145656766105
1616000275.2060266,-4.497496983825206,-9.519124141455361,-0.48655616697233495
1616000275.8520696,-4.502422179581532,-9.51543897922843,-0.4874491007179235
1616000276.389965,-4.505059734458825,-9.519455603962104,-0.4901288558994871
1616000276.7672682,-4.503142746519229,-9.519030499718504,-0.4868017630712832
1616000276.820551,-4.5069530808634966,-9.517995417774106,-0.4871279079861646
1616000277.4024162,-4.513579461157236,-9.517599461189432,-0.48448305506948164
1616000277.4590182,-4.513856166545664,-9.520160966577539,-0.4848007245187868
1616000277.6199949,-4.514498317043091,-9.51742197695922,-0.4853787006998544
1616000278.511954,-4.510209528015573,-9.523603405356424,-0.48338389965407935
1616000278.6761281,-4.5098299949757426,-9.526371310245294,-0.482613850143449
1616000279.4865415,-4.507653157930657,-9.534149516514157,-0.4819765976656474
1616000279.6493793,-4.510292543986959,-9.53745949172417,-0.48011665073838
1616000279.8655396,-4.508126885199122,-9.535308649949368,-0.4774687685838514
1616000280.1909227,-4.50626253518366,-9.533785132815375,-0.47779601508903274
1616000280.2476919,-4.507662409831823,-9.532859781487222,-0.47634305493814244
1616000280.3569498,-4.510062576097409,-9.53192448311727,-0.4761352698634247
1616000280.4136558,-4.511908205833071,-9.532641810903238,-0.47598242799314255
1616000280.679611,-4.514904673313912,-9.533143842164197,-0.4757861646582218
1616000281.0190709,-4.515978373361816,-9.529210328158078,-0.47802315853170796
1616000281.2376595,-4.517636686710049,-9.533094097289895,-0.47575205447567454
1616000281.3468184,-4.520760319842949,-9.533225656316997,-0.4748445339309178
1616000282.7129743,-4.527166666305163,-9.531254402731268,-0.47436806326734765
1616000283.264794,-4.521852103590025,-9.526145246086339,-0.4800420258664051
1616000284.3130262,-4.522508569589325,-9.528430032493988,-0.4847755589110838
1616000285.109521,-4.520612172819681,-9.534195842413272,-0.48395358479475886
1616000285.271329,-4.521643465674764,-9.537523481697754,-0.4836151343727697
1616000285.5926793,-4.522045474213403,-9.530638525113938,-0.48143035055302114
1616000285.6983352,-4.519779740668273,-9.532894816732092,-0.4851155402107921
1616000285.8084395,-4.518900946327277,-9.534315692590027,-0.4829795533154815
1616000286.0256643,-4.516374301820411,-9.529482943454411,-0.48446053635245834
1616000286.1960788,-4.516084807941897,-9.533583484277159,-0.4829041154492801
1616000286.3091977,-4.5189440033651715,-9.5355136153658,-0.4792670373630262
1616000286.4206154,-4.517163422008511,-9.527689398196062,-0.47674708961544393
1616000287.4931023,-4.5170730279515166,-9.522544622249908,-0.4792505797175505
1616000287.7201047,-4.512994481008425,-9.527838705591575,-0.4788333385384678
1616000288.2494671,-4.514524824563845,-9.520186169447001,-0.477641599419679
1616000288.5153296,-4.513617580584479,-9.522796761265472,-0.4770837415750619
1616000288.6769702,-4.512430166073539,-9.523833755909125,-0.47601729986654095
1616000288.8385487,-4.5123342010338785,-9.52188591417962,-0.47691400378027277
1616000289.0017252,-4.517253108274682,-9.522401212773646,-0.47838337691945493
1616000289.3219995,-4.51584717297232,-9.52148941044268,-0.4770666982610879
1616000290.2669976,-4.503462998023981,-9.528093187186704,-0.4782596764890104
1616000290.5854852,-4.5051492223288605,-9.528336483545022,-0.47766348949358123
1616000290.8543048,-4.509868729048706,-9.52991495776828,-0.47779709438021106
1616000290.9677887,-4.508981589177231,-9.525350456107605,-0.47806858538002445
1616000291.190145,-4.512448091364607,-9.527105341413646,-0.47717436115989587
1616000291.6198318,-4.516296435907197,-9.53120212368339,-0.47857442720565674
1616000291.7828927,-4.514419590464318,-9.53215929065787,-0.48132979314322155
1616000291.999163,-4.5141840067079375,-9.53424904006604,-0.4815995657070747
1616000292.219959,-4.515921623774704,-9.532861544327039,-0.4826409507560089
1616000292.3307474,-4.514954877570702,-9.530948904650492,-0.4850152641588287
1616000292.8140717,-4.509520416571833,-9.530042629579823,-0.4854226494330031
1616000293.0463622,-4.506924183159941,-9.531599392779286,-0.48792037283397155
1616000293.4754364,-4.5031081614607595,-9.54155094268865,-0.4860427673512412
1616000294.0597363,-4.502417556205291,-9.552381096640165,-0.4862822380824223
1616000294.1680143,-4.506577446836806,-9.551509212817026,-0.48870909654458217
1616000294.5375252,-4.51019236519789,-9.55230816678016,-0.48843774548971697
1616000294.8023126,-4.515599950885015,-9.546597956127693,-0.4863514843230594
1616000295.026678,-4.518906942984328,-9.537263246804988,-0.48411740996057534
1616000295.1998372,-4.519520499567042,-9.534222464425516,-0.4834949546046629
1616000295.3608053,-4.520402666625658,-9.532567437383449,-0.4837950300080301
1616000295.5754359,-4.5191292798847895,-9.524844421660681,-0.48349232831121647
1616000295.6320922,-4.519700487085942,-9.524883477444074,-0.4835574050281043
1616000295.740355,-4.520440982215082,-9.522384642669634,-0.48344683097782326
1616000296.213476,-4.5189187991179836,-9.529037847275301,-0.4802393109648727
1616000296.5312288,-4.517157693576133,-9.521806303156978,-0.48408956655844537
1616000296.6398942,-4.5179442304192285,-9.518590194146913,-0.483299978592093
1616000297.1318433,-4.513266132706516,-9.523428766437402,-0.4820427265725656
1616000297.3478093,-4.513315511665656,-9.519372283985296,-0.48306995131377156
1616000297.940598,-4.5107723334624845,-9.516712791273699,-0.4813765594088094
1616000298.2124488,-4.512063348447528,-9.511343106732593,-0.48402413042487397
1616000298.4302297,-4.514135253685288,-9.514203323869529,-0.48364532972712476
1616000298.9086273,-4.5112874572836175,-9.517135684387974,-0.48007622629834057
1616000299.2442749,-4.508766219422209,-9.515656657632734,-0.4791851261239637
1616000299.3534064,-4.510753557227987,-9.512725091056407,-0.47841827486272404
1616000299.8314877,-4.512076032872898,-9.517496312597137,-0.48151599252474214
1616000299.9407942,-4.5140625726205394,-9.51545151211669,-0.48107492353076475
1616000300.2610302,-4.50874225572891,-9.516571789042821,-0.4791449559084015
1616000300.528457,-4.500468513480896,-9.52136565688961,-0.47798865037820737
1616000300.7427928,-4.492616299273259,-9.526445622638605,-0.47596840321764694
1616000300.9053848,-4.490786130752929,-9.525717826654096,-0.47611550697489846
1616000300.9628808,-4.490141024383437,-9.526269727734643,-0.472988322802237
1616000326.687947,-4.405959797068225,-9.476066655551199,-0.4336941591266878
1616000327.0116813,-4.408114884411706,-9.317361468922357,-0.35950665495009776
1616000327.606266,-4.4359174224937465,-9.265136888984308,-0.39347295167937557
1616000327.8691688,-4.472985590865481,-9.262308851571643,-0.4587619281229947
1616000327.9830887,-4.493050064581186,-9.262452113871113,-0.49752051259581365
1616000328.3129776,-4.674175287403229,-9.214493444873703,-0.5323821625968324
1616000328.3714428,-4.707366377192066,-9.19077747506751,-0.5470633149855438
1616000328.4846811,-4.741781686458159,-9.135387878459142,-0.5284994941614201
1616000328.5444481,-4.822073918152779,-9.133145660350216,-0.5612615656534784
1616000328.603836,-4.829961809459723,-9.157292784842154,-0.5721183358920046
1616000328.714827,-4.812943819451474,-9.175162033423796,-0.5776180560077536
1616000328.9319487,-4.789598092589679,-9.14310431776878,-0.5606344590637047
1616000329.1484728,-4.811293464709428,-9.141371690331463,-0.6048655203057771
1616000329.2075174,-4.802744948038953,-9.17761306773436,-0.6597853655548035
1616000329.266472,-4.814639076894662,-9.241772069807215,-0.7196032120701273
1616000329.3779342,-4.763649841196772,-9.371502169061623,-0.8164922403317394
1616000329.6676679,-4.698982533019696,-9.430351144164028,-0.7681780401520015
1616000329.9911196,-4.6210104309908875,-9.41169027414651,-0.6923186079229025
1616000330.2588987,-4.648751512326529,-9.476801544361363,-0.7002455663144679
1616000330.31691,-4.642511107231231,-9.46972056862857,-0.69555067954481
1616000330.479451,-4.664461347713883,-9.466176516181765,-0.6883058838119227
1616000330.5896182,-4.660408613438178,-9.412827482962404,-0.6787565787242567
1616000330.7006347,-4.729927793899384,-9.431849693855405,-0.7189726923638686
1616000330.864252,-4.756596623964093,-9.422858429694124,-0.7479318289228707
1616000330.9221778,-4.775060351147207,-9.41444379694321,-0.7485696105273056
1616000330.9805772,-4.816263392246206,-9.439349128237899,-0.7719797829297839
1616000331.0911765,-4.809252266196513,-9.40172912342698,-0.7635903615658114
1616000331.20432,-4.80771673838821,-9.391422302982075,-0.7608480229869453
1616000331.3151667,-4.843283798543429,-9.388051789882093,-0.767673078272648
1616000331.4262197,-4.844101329317177,-9.35165572797563,-0.7510282256780171
1616000331.5953767,-4.757089248290276,-9.376689762199536,-0.7654356366211827
1616000331.9203506,-4.679118903796538,-9.363347382426722,-0.7420934121876182
1616000331.977573,-4.632441769650628,-9.332922775025647,-0.6871522862682642
1616000332.246837,-4.642689671434325,-9.394703852040918,-0.7149860304161797
1616000332.2969155,-4.620716480503054,-9.409684930431451,-0.7010073578267887
1616000332.4610877,-4.385032600648192,-9.414126776437309,-0.5496335225118765
1616000332.7306342,-4.329720406126341,-9.357852805800343,-0.48892282850975116
1616000332.7880948,-4.274456095044426,-9.317744284964917,-0.4522283892224071
1616000333.1062753,-4.297070524565512,-9.320906506957174,-0.4638687675841124
1616000333.1637552,-4.3543897961987375,-9.283340392566098,-0.4606588715799157
1616000333.2734463,-4.4187965359882195,-9.265198284408328,-0.5047307782107694
1616000333.3309627,-4.4772170992403835,-9.301797910695994,-0.5269885354969753
1616000333.7212098,-4.573134339339509,-9.369348162665688,-0.6218133345961948
1616000333.7778807,-4.589177995946114,-9.43157968103903,-0.6641577012502329
1616000334.0966778,-4.623779867535153,-9.534090924451634,-0.8079384771820534
1616000340.7609556,-4.765151860756244,-9.236881781792803,-0.8658582214095067
1616000340.8199713,-4.8246226523615245,-9.190515109894356,-0.8871315099991688
1616000340.878287,-4.9009619124637345,-9.140097404365383,-0.8923296732706835
1616000340.9362297,-4.9825628102016495,-9.099041707608327,-0.8782798346448709
1616000340.994437,-4.9806313159258515,-9.12742885860065,-0.9011510302760836
1616000341.0544972,-4.932610222711538,-9.205287132821352,-0.9278178447758536
1616000341.1118522,-4.936214654279578,-9.300173418878208,-0.9347817696648142
1616000341.2236326,-4.925443890393359,-9.493763300349466,-0.9766582900231229
1616000341.282161,-4.992445276731331,-9.453999578496877,-0.9861628315548383
1616000341.3409998,-5.044440904168248,-9.411553474152697,-0.9929685049722361
1616000341.39848,-5.050533153512311,-9.414148943735219,-1.0064607346944954
1616000341.5089996,-4.98594645551781,-9.482579607036701,-0.9521092161441578
1616000341.735484,-4.889516228073182,-9.510573306678168,-0.893120014163041
1616000341.8506105,-4.786146658916138,-9.634932778029594,-0.9235811485109592
1616000341.9079275,-4.7616082422796735,-9.652905732768444,-0.9071304032333447
1616000341.965698,-4.783304576311548,-9.636986236775458,-0.8695883327011855
1616000342.0768511,-4.832812735551256,-9.681052452133573,-0.8352309878917951
1616000342.1344297,-4.883041241579994,-9.696560130752397,-0.8135552845689945
1616000342.192187,-4.855256397252187,-9.676630964263332,-0.7949002931838907
1616000342.2498038,-4.845597836384528,-9.64837022469117,-0.7646446608827229
1616000342.3071806,-4.86174594352061,-9.66220764470364,-0.7763928263242467
1616000342.3648803,-4.883659840165537,-9.696914665722128,-0.7755817470364723
1616000342.422311,-4.905371919072753,-9.68253053932816,-0.7773152752070647
1616000342.4794657,-4.91743466947733,-9.67963559111928,-0.7631629826384583
1616000342.5370383,-4.898632796285986,-9.720283087154716,-0.7453721575433052
1616000342.5944717,-4.89864944024246,-9.746995739741301,-0.7352599409761905
1616000342.6518478,-4.927710487327784,-9.729242080906417,-0.7078382288221686
1616000342.7088833,-4.936745355462224,-9.709896678842803,-0.7039601704695422
1616000342.7664146,-4.903930037542865,-9.730339068298562,-0.6940470677231925
1616000342.8238666,-4.837903367482826,-9.738228583929716,-0.6960773384320984
1616000342.8811748,-4.7934191622570665,-9.729321740615838,-0.6681971720742934
1616000342.938632,-4.805498207196713,-9.67961122915541,-0.6580417967165962
1616000342.9962401,-4.839904190045316,-9.678722299715382,-0.6516869948391933
1616000343.0538256,-4.821272468598289,-9.727394311495825,-0.6441087589969304
1616000343.1113353,-4.756576149058157,-9.74912168098389,-0.636265095849518
1616000343.1688368,-4.711268970952466,-9.748738389042417,-0.6322071776089362
1616000343.2273319,-4.668607291433744,-9.761678013085472,-0.6349685840545055
1616000343.3411837,-4.694604195099476,-9.812692411281136,-0.6730410185294143
1616000343.4003584,-4.708885684056025,-9.795132881142598,-0.6645795919829096
1616000343.4595108,-4.715249518900338,-9.770579347682883,-0.6692939456737109
1616000343.5182002,-4.695082835404109,-9.785944489481855,-0.6838130308981354
1616000343.5769427,-4.6543684271238375,-9.839175043622479,-0.6853674542778382
1616000343.6915271,-4.711280813416627,-9.8283235625732,-0.6926733873615429
1616000343.7433183,-4.743548691307566,-9.7983167515468,-0.6946816956826827
1616000343.7938955,-4.75852816912704,-9.77231451320911,-0.6981681196392113
1616000343.8538678,-4.75621237124854,-9.788813003666263,-0.7176297900221289
1616000343.9056334,-4.753829641671487,-9.820306375432928,-0.7371422359023948
1616000344.01765,-4.839619032304516,-9.775610808326853,-0.7585208548683743
1616000344.075011,-4.8670826141267804,-9.77534522620415,-0.7693850608883493
1616000344.1322556,-4.864523260598724,-9.800861988527112,-0.7440006009449008
1616000344.2429302,-4.8454655172784795,-9.759481817633898,-0.7015026158776755
1616000344.3000185,-4.794922426373016,-9.75317498566518,-0.6844040727549913
1616000344.3572602,-4.768375133504978,-9.768035666000035,-0.6761368964035324
1616000344.414324,-4.789190944703099,-9.787413631384824,-0.6898740911865165
1616000344.5249104,-4.847568775375241,-9.726056391585871,-0.6766761340141533
1616000344.5824063,-4.848772281745274,-9.722794119393313,-0.6752065289472716
1616000344.640644,-4.833082903601549,-9.772794962902147,-0.6513233540459967
1616000344.6991203,-4.822545610476749,-9.794160512107783,-0.6623161156282378
1616000344.7582636,-4.86315639355956,-9.783418435156365,-0.627638234360247
1616000344.8156714,-4.882431895409303,-9.760300748684148,-0.6200740899248983
1616000344.8729,-4.88312515943375,-9.755666189897479,-0.607403866880039
1616000344.930194,-4.881773191851472,-9.74409125677122,-0.6050637142449512
1616000344.9869232,-4.849193591280292,-9.75448503735386,-0.6148707293681619
1616000345.0442264,-4.7810194757826565,-9.7757981387417,-0.5908551567395025
1616000345.101544,-4.800506656156611,-9.752620571653205,-0.5942410730768907
1616000345.1582513,-4.816527750462105,-9.760821016804533,-0.6054222877154339
1616000345.215412,-4.825696754981942,-9.779522484534787,-0.5829581042791977
1616000345.2724996,-4.806797718880601,-9.776331427036903,-0.5830037227302614
1616000345.3302155,-4.802255423937593,-9.756573962644262,-0.5742309355631371
1616000345.3905964,-4.796823057280333,-9.754068797562233,-0.5675221656095614
1616000345.4510903,-4.82019018130037,-9.747216569961617,-0.5583164164242679
1616000345.5113652,-4.848115091735811,-9.721338500823514,-0.5650738671596502
1616000345.571371,-4.836604476410268,-9.718374864657125,-0.5637636472031732
1616000345.6316423,-4.8260136198628425,-9.694358930273925,-0.5409210829489158
1616000345.6871557,-4.809154119933403,-9.6896345729415,-0.5596880212431076
1616000345.7482238,-4.803543307167262,-9.712239256490564,-0.547711458574166
1616000345.8089721,-4.803025280589576,-9.720819792700203,-0.5575652821876242
1616000345.8603885,-4.808424422663477,-9.703926960871842,-0.536845206471456
1616000345.9185355,-4.782032052635949,-9.700897958706989,-0.5288758519940473
1616000346.0331244,-4.75500513837594,-9.730392782669547,-0.5331197501716386
1616000346.0940287,-4.745308606215925,-9.736665509415163,-0.5355362740045727
1616000346.1543334,-4.733747132400182,-9.714610438031208,-0.5146499463063686
1616000346.216098,-4.717153128870056,-9.68607953148963,-0.5206883852936118
1616000346.2756543,-4.703966882924201,-9.719410040491692,-0.5076577082087224
1616000346.3345318,-4.670831162934124,-9.743603943650257,-0.511951578213543
1616000346.392513,-4.685424551410678,-9.7151049640657,-0.5071969878076323
1616000346.4504368,-4.697866905704725,-9.676630702053204,-0.5047546194259349
1616000346.5636609,-4.724545759500651,-9.687476147083157,-0.5263188687469526
1616000346.6215525,-4.730175869333357,-9.692738295064421,-0.5198671858839761
1616000346.6796935,-4.737424630875855,-9.684048117075331,-0.5035277431205499
1616000346.7386353,-4.707280131991994,-9.653702577829971,-0.4858720626838711
1616000346.8517835,-4.655235677344434,-9.733008648917922,-0.4807357816369301
1616000346.9102356,-4.636885855049169,-9.760041724777587,-0.49063816477949473
1616000347.0210955,-4.7155788348585626,-9.720596549073225,-0.48756799858673155
1616000347.0777822,-4.719260546509977,-9.722265583582493,-0.48671731860086426
1616000347.1357934,-4.732672136634429,-9.7343579984692,-0.48032864396070707
1616000347.1939716,-4.766434308401708,-9.7386110846161,-0.4795827277648658
1616000347.252345,-4.755315716394012,-9.696139206837508,-0.4738440661785378
1616000347.3103037,-4.740943228326547,-9.637597537133997,-0.45207166415994654
